smiles1,smiles2,label
6170,1518,0.0
8327,6243,0.0
3302,3160,1.0
3237,117,0.0
8972,6945,1.0
9472,8906,1.0
2649,617,0.0
7607,4905,0.0
2658,5929,1.0
9082,2553,1.0
6649,2775,0.0
5541,8136,0.0
3080,4895,0.0
7798,6585,1.0
8628,4328,1.0
4673,2546,1.0
1661,1331,0.0
5294,1639,0.0
9448,5023,1.0
1488,4960,0.0
5926,982,0.0
2730,6140,1.0
8639,5194,1.0
3173,2509,0.0
9367,8753,1.0
3764,7319,1.0
5997,4191,1.0
3656,9114,1.0
762,1490,1.0
3071,8582,0.0
5212,8854,0.0
429,8154,1.0
7345,4580,1.0
8105,816,0.0
2737,3305,1.0
2130,9068,0.0
7330,6502,1.0
2737,2440,1.0
6900,5907,0.0
7079,3179,1.0
2091,1598,1.0
9174,7555,1.0
394,2128,0.0
2867,3616,1.0
717,3393,0.0
7930,7858,0.0
2711,7609,0.0
1945,7546,1.0
5497,4911,0.0
3398,3716,1.0
8861,7704,0.0
3712,8753,1.0
2708,3837,0.0
4930,1996,1.0
4979,4459,1.0
1965,3956,1.0
8562,2354,1.0
8349,1116,0.0
860,2618,0.0
2356,5652,1.0
6915,1039,1.0
5387,4329,0.0
6508,7927,0.0
3489,7555,1.0
642,7800,0.0
3605,321,1.0
5068,4753,1.0
9649,4938,0.0
3122,2441,0.0
7344,5782,1.0
5482,5241,0.0
3398,3022,1.0
4785,3305,0.0
3276,182,0.0
3077,2193,1.0
3870,521,0.0
8277,2685,0.0
7378,7176,1.0
826,2302,0.0
4426,3310,0.0
7119,2158,0.0
3556,2011,1.0
6606,1010,1.0
8804,8046,0.0
579,7096,0.0
9604,9329,1.0
6606,7167,1.0
3296,449,0.0
3152,8561,0.0
8831,3266,0.0
1083,9623,0.0
2644,3982,0.0
6569,1898,0.0
1590,8516,1.0
8642,8022,1.0
8652,8116,0.0
2824,873,1.0
2157,9518,0.0
1990,5493,1.0
225,3192,1.0
2594,3626,0.0
2405,5586,1.0
2639,7758,0.0
3712,4939,1.0
4919,1008,0.0
5906,4807,0.0
3580,8578,0.0
5553,7620,0.0
1959,1490,1.0
3499,6886,1.0
4641,5094,1.0
4496,8179,1.0
3050,6585,1.0
420,4805,1.0
4291,9064,1.0
4703,8276,1.0
7633,9078,1.0
2844,7595,1.0
1525,3681,0.0
4,5175,0.0
8276,9507,1.0
7995,4490,1.0
9618,6539,1.0
1962,5194,1.0
2479,2682,1.0
7062,3985,0.0
7896,5115,0.0
9032,1756,1.0
2658,6606,1.0
8954,4748,0.0
7410,3735,0.0
2658,2022,1.0
6469,8574,0.0
2635,635,1.0
7167,2394,1.0
8385,5048,1.0
3253,1185,0.0
290,8538,0.0
6676,4403,1.0
4038,2271,0.0
2732,6312,1.0
5829,1769,1.0
4371,616,0.0
1779,5438,0.0
8882,8562,1.0
4384,1959,0.0
8993,4120,0.0
8276,9424,1.0
1918,1039,1.0
6057,7169,0.0
4667,2100,0.0
7000,1467,0.0
2001,4421,1.0
6664,2152,1.0
5400,5188,0.0
1138,4610,1.0
4421,8143,1.0
1378,3196,1.0
1821,4403,1.0
3912,3192,1.0
2057,3624,0.0
3716,7907,1.0
8990,4427,0.0
8143,8450,1.0
1976,124,0.0
2721,9133,1.0
8096,1544,0.0
8913,8100,0.0
3149,7669,0.0
5983,9434,0.0
2844,3705,1.0
1996,3192,1.0
5068,5090,1.0
9581,5930,0.0
4497,1245,0.0
4901,6945,1.0
2108,483,0.0
4440,4865,0.0
9442,5952,1.0
8573,1774,0.0
3821,2035,1.0
3944,4634,0.0
8243,2559,0.0
2712,4852,1.0
6603,8244,0.0
9418,2676,0.0
6586,7853,1.0
9618,3604,0.0
4796,9348,0.0
3635,2453,1.0
1932,1568,1.0
6706,8779,1.0
1965,2609,1.0
5449,242,0.0
6643,3108,0.0
3218,6333,1.0
6406,6828,1.0
1459,1937,1.0
4435,8952,0.0
7182,8179,1.0
6349,2609,1.0
4139,5829,1.0
2569,3725,1.0
3489,3151,1.0
7230,4789,0.0
8049,3086,1.0
9498,5676,0.0
1682,999,0.0
9458,7618,0.0
3464,435,0.0
7650,4867,0.0
7224,5890,0.0
5344,57,0.0
7917,1985,0.0
5356,1325,1.0
9091,8704,0.0
9643,2617,0.0
4144,72,1.0
5020,7539,0.0
3850,6923,1.0
8641,3934,0.0
5983,3589,0.0
864,2007,0.0
9413,7947,0.0
1123,3156,1.0
7949,2796,0.0
5459,7753,1.0
7234,9629,0.0
232,5033,0.0
4928,7099,0.0
5654,4685,1.0
735,1151,0.0
3942,8906,1.0
2639,5463,1.0
7012,1824,0.0
7345,2514,1.0
8716,4601,1.0
8987,4997,1.0
3950,2389,0.0
420,321,1.0
485,3089,0.0
4006,7602,0.0
1569,340,1.0
7566,6277,0.0
797,3579,1.0
8570,3842,0.0
6906,7231,0.0
7850,7447,1.0
1423,7761,1.0
2521,9537,0.0
6699,705,0.0
7500,3181,0.0
2592,3177,0.0
1244,2233,0.0
1962,5506,1.0
536,6541,0.0
4139,3489,1.0
3245,7714,0.0
814,520,1.0
5094,814,1.0
8928,5023,1.0
4862,328,0.0
3300,4484,0.0
6742,808,0.0
1330,6848,1.0
8471,686,1.0
3218,2546,1.0
9329,7418,1.0
5955,3838,1.0
5661,6762,0.0
6439,2625,1.0
3745,3771,1.0
5313,8508,0.0
2872,1327,1.0
8881,8725,1.0
850,133,0.0
7859,6835,0.0
4291,3492,1.0
9426,8589,1.0
8023,5823,0.0
5170,2130,1.0
3492,4580,1.0
2901,6937,1.0
4498,6407,1.0
4112,2130,1.0
644,4190,0.0
3151,7682,1.0
8906,8450,1.0
2079,7172,1.0
9573,6585,1.0
1162,2825,0.0
4496,4379,1.0
4604,4459,1.0
7351,1520,0.0
2617,1042,0.0
1379,1291,0.0
3458,3377,1.0
3938,3381,0.0
1494,7579,1.0
619,926,1.0
6989,7370,1.0
623,398,0.0
1790,660,0.0
1090,6761,1.0
2421,2450,1.0
1990,2022,1.0
2079,28,1.0
7447,7675,1.0
6777,9316,0.0
8574,2383,1.0
2414,2586,1.0
7480,5210,0.0
7251,1923,0.0
1090,9211,0.0
7424,8912,0.0
4123,2807,0.0
7732,2841,0.0
3912,8642,1.0
8441,9066,0.0
1301,4972,0.0
8574,8695,1.0
4917,1128,0.0
1646,7934,0.0
3896,2451,0.0
4403,6449,1.0
8952,3459,0.0
7400,8536,1.0
9426,4510,1.0
3489,4753,1.0
2215,5880,0.0
2732,2008,1.0
4884,1908,0.0
5018,7174,0.0
7463,7816,0.0
1637,9064,1.0
2658,2824,1.0
9425,7491,0.0
9432,8385,1.0
9191,6392,1.0
4224,7864,1.0
7374,2830,0.0
198,9255,0.0
874,836,0.0
1647,3156,1.0
3521,3166,1.0
5924,9061,0.0
1459,495,1.0
4805,6676,1.0
7254,8176,0.0
1187,570,0.0
7995,3759,1.0
4865,3458,1.0
7947,5311,0.0
1945,8136,1.0
72,258,1.0
1927,5856,0.0
7447,2740,1.0
8943,698,0.0
265,2633,0.0
1983,9474,0.0
3258,5042,0.0
8167,5934,0.0
8679,9413,1.0
7302,8044,0.0
8494,8428,0.0
7556,3759,0.0
8494,8944,0.0
5472,2666,1.0
5559,7534,0.0
8150,2637,0.0
8149,321,1.0
1289,5324,0.0
4392,8560,1.0
2847,1553,1.0
9472,2609,1.0
4191,8790,1.0
4489,814,1.0
1569,8247,0.0
5628,5538,0.0
673,797,0.0
7546,9547,1.0
6337,5686,0.0
7309,7396,1.0
5927,3605,0.0
1564,9131,0.0
8691,5144,0.0
8022,7986,0.0
5662,8543,1.0
932,2594,0.0
8230,9187,0.0
4988,7731,0.0
2011,6969,0.0
5696,4914,0.0
8574,5012,1.0
1776,9320,1.0
4937,5349,0.0
3288,9414,1.0
8389,6407,1.0
6205,9249,0.0
5094,5013,0.0
14,1719,1.0
8551,6496,0.0
2710,6334,1.0
867,6389,0.0
634,6406,1.0
1647,8642,1.0
2847,1631,1.0
481,1833,1.0
1598,8612,1.0
3972,6252,0.0
9365,7436,0.0
1769,2180,1.0
7008,4692,0.0
1538,3595,0.0
8958,1317,0.0
1788,5459,1.0
9573,4520,1.0
3344,2961,0.0
111,1133,0.0
8785,9643,1.0
7023,9519,0.0
3677,590,0.0
9467,9514,1.0
5272,1630,0.0
1679,843,0.0
9194,4874,0.0
679,181,0.0
4749,9174,1.0
9248,5487,0.0
5606,6014,0.0
9536,6349,1.0
1990,4328,1.0
8950,9130,1.0
3497,4016,0.0
72,2008,1.0
7173,9074,0.0
2864,2939,0.0
5791,7555,1.0
1780,7749,0.0
7828,3627,0.0
5683,9179,0.0
1929,1077,0.0
3712,2414,1.0
9270,1872,0.0
9637,4571,0.0
6067,1188,0.0
8431,1339,1.0
4495,3192,1.0
3492,4151,1.0
8143,948,1.0
4915,1444,1.0
3246,7058,0.0
1377,4222,0.0
7234,4488,1.0
7713,1148,0.0
4373,1203,0.0
5944,8333,0.0
2404,8192,0.0
223,6662,0.0
8186,8873,0.0
924,8308,0.0
3023,323,0.0
5539,283,0.0
708,9422,0.0
8334,1339,1.0
8483,342,0.0
8560,5694,1.0
5178,14,1.0
1647,4233,1.0
5319,6407,1.0
1963,378,0.0
4392,8160,1.0
1253,5593,0.0
1788,635,1.0
4694,6486,0.0
2479,1180,1.0
2001,8595,1.0
8560,2450,1.0
8290,5953,0.0
9426,6961,1.0
3301,5434,1.0
4139,6387,1.0
7605,4974,0.0
6050,6400,0.0
1618,7176,1.0
6817,8557,0.0
8621,9205,0.0
3489,1212,1.0
6490,4233,1.0
4753,4112,1.0
4082,6254,1.0
5580,2452,1.0
6808,9505,0.0
8154,9130,1.0
9549,1556,0.0
6274,1939,0.0
797,529,1.0
6738,5023,1.0
8855,2993,0.0
3586,6380,1.0
7405,7600,0.0
5882,1404,0.0
2666,6329,1.0
781,5055,0.0
7759,6641,0.0
4901,6467,0.0
7378,3177,1.0
2464,7998,0.0
1353,3392,0.0
2945,633,0.0
9049,5148,1.0
117,9568,0.0
3507,609,0.0
9604,5172,1.0
8889,3442,0.0
3458,9061,1.0
2870,8400,0.0
5662,4961,1.0
5662,8276,1.0
1820,2830,0.0
7244,278,0.0
1444,2586,1.0
6446,4457,0.0
8512,6842,0.0
5980,2609,1.0
4496,9414,1.0
7682,8385,1.0
8560,7546,1.0
5692,2666,1.0
1383,2082,1.0
2703,1119,0.0
5821,2354,0.0
8182,3052,0.0
1187,7373,0.0
1220,1134,0.0
904,1744,0.0
14,8136,1.0
1513,5932,0.0
6761,4819,1.0
1794,5217,0.0
7673,6154,0.0
8957,7368,0.0
8427,3647,0.0
7495,9042,0.0
9618,2078,1.0
2144,7744,0.0
1544,5003,0.0
2906,4804,0.0
1829,1291,0.0
8410,1618,1.0
8225,3193,0.0
6537,949,0.0
5997,6786,1.0
6529,7383,0.0
9140,8188,0.0
9426,6768,1.0
3586,5148,1.0
6330,7751,0.0
2173,8715,1.0
7411,5500,0.0
4263,3297,1.0
5869,1792,0.0
5997,7184,1.0
9145,6163,0.0
1069,5749,0.0
2082,5506,1.0
2813,2144,0.0
2450,1343,1.0
7447,5929,1.0
7709,5627,0.0
3489,9061,1.0
975,2834,0.0
3075,6265,0.0
9640,5503,1.0
2366,3705,1.0
6812,3521,1.0
5709,7277,0.0
2434,8114,0.0
7018,2462,0.0
816,2482,0.0
5721,7351,1.0
1615,5531,1.0
2635,7396,1.0
7834,8199,0.0
4819,2935,1.0
2572,1788,1.0
1407,3403,0.0
2338,315,0.0
5652,1319,1.0
5319,3473,1.0
3100,7141,0.0
1857,6296,1.0
1569,1640,0.0
5721,6132,1.0
636,2068,1.0
4094,4919,0.0
9536,4753,1.0
1990,3458,1.0
1327,6326,1.0
5882,9613,0.0
2221,697,1.0
3287,4564,0.0
9061,4685,1.0
5163,4852,1.0
9424,4734,1.0
9180,1073,0.0
9573,8579,1.0
319,5958,0.0
9573,2666,1.0
8165,1804,0.0
4815,6407,1.0
7195,7777,0.0
6368,9556,0.0
2354,3838,1.0
8070,4800,0.0
3050,225,1.0
9448,2546,1.0
8665,4901,1.0
1990,6407,1.0
7269,4312,0.0
4179,1365,0.0
7155,7121,0.0
4033,2983,0.0
2850,2486,0.0
9114,8379,1.0
327,419,0.0
5086,4154,0.0
8675,6586,1.0
3499,4599,1.0
2281,7315,0.0
2011,3725,1.0
3151,4459,1.0
7615,1820,0.0
1769,5980,1.0
8160,2666,1.0
6555,8779,1.0
4600,1316,0.0
1569,4599,1.0
2535,589,1.0
2635,6570,1.0
2555,2806,1.0
7903,9344,0.0
6304,8805,0.0
4767,370,0.0
2535,8492,1.0
8817,5972,1.0
2304,2844,1.0
1383,4638,1.0
7376,6812,1.0
4901,9426,1.0
4604,4421,1.0
1569,3530,1.0
8282,1039,1.0
786,4458,0.0
6065,7780,0.0
3584,2872,0.0
7854,3801,0.0
1935,7363,0.0
9472,7226,1.0
4191,4386,1.0
1569,2515,1.0
8625,451,1.0
1010,5604,0.0
2941,4403,1.0
6456,8163,0.0
7464,6465,0.0
8388,4175,0.0
9318,2378,0.0
2101,2435,0.0
3712,2609,1.0
7046,4955,0.0
6704,2844,1.0
1613,1121,1.0
9561,8725,1.0
5807,2853,0.0
762,495,1.0
5987,3305,1.0
6844,9218,0.0
4930,3305,1.0
76,7813,0.0
5782,2661,1.0
5480,6642,0.0
8017,6758,0.0
6149,6528,0.0
7274,839,0.0
9276,5835,0.0
6719,7113,0.0
1640,9032,1.0
8205,6312,1.0
8245,2181,1.0
3046,3464,1.0
5790,7528,0.0
6170,8179,1.0
9401,7319,1.0
1590,7482,0.0
644,8760,1.0
3428,517,1.0
6916,2730,1.0
9643,3573,0.0
5459,2180,1.0
8882,9064,1.0
9450,6555,1.0
5319,2515,1.0
8276,8741,1.0
3493,6938,1.0
7753,4488,1.0
7514,3300,0.0
8678,5973,0.0
452,4302,1.0
8665,6873,1.0
2535,8516,1.0
7805,4848,0.0
6748,5703,0.0
5101,2173,1.0
75,2181,1.0
8726,2609,1.0
2798,6989,0.0
4895,814,1.0
4265,5023,1.0
1956,6937,1.0
452,1494,1.0
8972,1996,1.0
8715,8741,1.0
8855,3871,0.0
2594,3635,1.0
3474,4302,1.0
1255,7354,0.0
2263,6848,1.0
2594,9130,1.0
6664,6326,1.0
2203,5139,0.0
9613,8669,1.0
6298,6585,1.0
7447,5614,1.0
4150,6407,1.0
2011,6069,1.0
6510,3712,0.0
3705,7555,1.0
4580,8001,1.0
2847,1121,1.0
4196,3532,0.0
8526,7730,0.0
1444,4672,1.0
5023,7853,1.0
8695,5589,0.0
3808,9113,0.0
6387,8790,1.0
2366,5694,1.0
4372,4343,0.0
7658,4585,0.0
8177,5674,0.0
789,8380,0.0
7752,7555,1.0
9413,2726,1.0
8139,9507,1.0
6254,2015,1.0
3046,5652,1.0
3202,7418,1.0
3237,1706,0.0
9272,8702,0.0
471,225,0.0
14,3883,1.0
3050,1956,1.0
4291,8725,1.0
3590,3609,0.0
5813,1757,0.0
9601,2686,0.0
7374,5934,0.0
4501,1423,1.0
9091,1565,0.0
3505,8725,1.0
9573,7587,1.0
2739,3068,0.0
7802,3542,0.0
9540,1165,0.0
2280,2730,1.0
2706,8715,1.0
1259,380,0.0
4610,8136,1.0
6115,8439,0.0
1934,1494,1.0
7850,7853,1.0
1444,6449,1.0
4642,5041,0.0
9542,3423,0.0
6256,1913,0.0
3134,3499,0.0
8085,644,0.0
1274,5480,0.0
6884,3253,0.0
4133,1053,0.0
9414,5670,1.0
5724,5450,0.0
4671,5383,1.0
2309,1413,1.0
2388,6116,1.0
4915,2963,1.0
4403,6282,1.0
6132,7752,1.0
3954,4112,1.0
2477,9385,0.0
4370,7333,0.0
9378,7257,0.0
3137,3616,1.0
2546,2236,1.0
7823,8088,0.0
3753,6908,0.0
9036,72,1.0
684,6594,0.0
5557,5508,0.0
1039,3301,1.0
1142,8575,0.0
6392,8790,1.0
8276,6234,1.0
2560,7485,0.0
3679,2912,0.0
3635,7208,1.0
8639,948,1.0
6213,6260,1.0
5246,7994,0.0
9249,8790,1.0
8780,1449,0.0
9507,4580,1.0
2666,2682,1.0
1139,3585,0.0
2479,8161,0.0
420,3496,1.0
5662,4638,1.0
2173,6116,1.0
8302,2521,1.0
4561,2399,1.0
9042,7605,0.0
3635,1899,0.0
3513,5562,0.0
3629,7208,0.0
5799,2191,0.0
3074,2927,0.0
7635,6349,0.0
511,1310,0.0
6768,697,1.0
8760,8599,0.0
6813,6815,0.0
3635,8976,1.0
2405,2180,1.0
800,4514,0.0
2405,3290,1.0
2051,7299,0.0
1635,6769,0.0
4123,8908,0.0
5148,1613,1.0
6882,3535,0.0
5125,8833,0.0
321,2113,1.0
1879,3271,0.0
5580,2553,1.0
8984,7509,0.0
4834,5253,0.0
4697,7040,1.0
5233,7599,0.0
4372,4781,0.0
1376,8835,0.0
879,8628,1.0
5341,5871,0.0
3218,589,1.0
837,28,1.0
452,5322,1.0
634,2518,1.0
3821,1258,1.0
420,6979,0.0
6352,5318,0.0
9019,3166,0.0
1854,8019,0.0
8950,8741,1.0
8716,9643,1.0
9442,1089,1.0
6676,4233,1.0
4961,1553,1.0
7746,5290,0.0
1857,962,1.0
771,6474,0.0
6703,8959,0.0
2901,8976,1.0
6053,948,1.0
10,6550,0.0
1761,4555,0.0
6887,9324,0.0
7970,3678,0.0
5170,1511,1.0
5778,4527,0.0
2098,8677,0.0
2450,4386,1.0
8257,3279,0.0
4386,4040,1.0
2558,7843,0.0
1129,7998,0.0
2577,4735,0.0
8431,4204,1.0
7131,8094,0.0
4685,6937,1.0
284,5277,0.0
6738,5405,1.0
3630,6848,1.0
3592,3094,0.0
8715,7555,1.0
9044,2700,0.0
9561,8582,1.0
1285,1208,0.0
2055,593,0.0
5130,3458,1.0
3046,1319,1.0
9064,5052,1.0
5652,2399,1.0
6244,102,0.0
401,366,0.0
7167,8276,1.0
5706,1139,0.0
4204,340,1.0
9426,8464,1.0
6811,8911,1.0
9499,8316,1.0
8245,1339,1.0
779,5803,0.0
8302,5356,1.0
4247,7095,0.0
2356,3137,1.0
9442,8464,1.0
1242,6464,0.0
1821,8471,1.0
1857,2666,1.0
5580,1327,1.0
3906,8895,0.0
6490,4842,1.0
8188,451,0.0
8778,3550,0.0
5025,2724,0.0
3492,7999,1.0
1923,4038,0.0
980,2768,0.0
5163,4568,1.0
3712,4302,1.0
2740,1692,1.0
6767,6140,1.0
9409,4379,1.0
1367,2515,1.0
5662,6069,1.0
4263,3492,1.0
5997,4702,1.0
4865,5531,1.0
8262,8240,0.0
6989,3196,1.0
8503,5253,0.0
9343,3795,0.0
9414,7040,1.0
4679,4512,1.0
1444,4599,1.0
4315,8293,0.0
1769,3160,1.0
1863,5555,0.0
1212,9087,0.0
4403,3746,1.0
1122,1423,1.0
6380,1631,1.0
1833,8388,1.0
3077,6555,1.0
3298,7554,1.0
1987,5131,1.0
481,4915,1.0
4932,6265,1.0
6764,1773,0.0
9514,7176,1.0
3132,9343,0.0
1908,1569,1.0
7462,3521,1.0
4861,2191,1.0
8302,7319,1.0
2405,3203,1.0
8282,7417,1.0
7682,7052,1.0
4392,6439,1.0
1826,5459,1.0
609,1719,0.0
9013,9303,0.0
5410,235,0.0
1220,7913,0.0
3458,4844,1.0
7973,247,0.0
4637,4080,0.0
3022,6407,1.0
3705,9532,1.0
2405,1221,1.0
2486,9130,1.0
3755,6822,0.0
5334,5580,1.0
3813,53,1.0
5185,542,0.0
5842,2676,0.0
7367,2233,0.0
7980,3897,0.0
1949,8779,1.0
3640,7832,0.0
1987,6811,1.0
4392,4610,1.0
8112,4831,0.0
9008,7419,0.0
4672,5720,1.0
4805,8642,1.0
6339,2002,0.0
1612,2609,1.0
21,8793,0.0
8914,1922,0.0
6949,4112,1.0
7010,41,0.0
4144,7864,1.0
3586,2299,1.0
2414,1039,1.0
5670,8906,1.0
9013,3281,0.0
2405,1211,1.0
8696,6398,0.0
4062,7974,0.0
4714,467,0.0
8651,7682,1.0
237,2873,0.0
545,3327,0.0
452,2421,1.0
2978,2022,1.0
3489,3476,1.0
6812,2661,1.0
3302,6704,1.0
138,702,0.0
3302,4498,1.0
2631,5026,0.0
4805,299,1.0
1553,2833,1.0
8431,8136,1.0
803,7168,0.0
4257,5601,0.0
3712,5941,1.0
7096,6926,0.0
6298,2537,1.0
5178,4610,1.0
4093,4997,1.0
2486,7020,1.0
686,2129,0.0
5148,1212,1.0
2844,8915,1.0
6127,4762,0.0
8688,1155,1.0
5319,9414,1.0
5050,3471,1.0
2978,8628,1.0
4197,1586,0.0
3349,5739,0.0
5478,8335,0.0
1647,5987,1.0
3086,6586,1.0
8138,8858,1.0
4004,8642,1.0
6203,5820,0.0
370,7792,0.0
5054,7555,1.0
3821,6490,1.0
2198,8054,0.0
3218,2515,1.0
5172,7750,1.0
6342,6951,0.0
8264,666,0.0
3408,8011,0.0
8967,860,0.0
4142,8531,0.0
419,2961,0.0
1194,6971,0.0
3804,2388,0.0
7976,7426,0.0
5812,6767,0.0
5696,6746,0.0
2902,8715,1.0
4703,4040,1.0
9064,8536,1.0
5997,8639,1.0
7915,8687,0.0
9446,6336,0.0
6859,2193,0.0
1990,9174,1.0
879,9078,1.0
1854,8026,1.0
5708,2320,0.0
4580,6586,1.0
3111,9133,1.0
5580,1724,1.0
5418,1344,0.0
8697,3946,0.0
8139,2066,1.0
8270,7111,0.0
2371,9519,0.0
5567,7624,0.0
8594,8930,0.0
356,7546,1.0
8735,3820,0.0
6355,6852,0.0
2937,2745,0.0
5662,1613,1.0
5586,8410,1.0
5953,3439,0.0
5843,3324,1.0
2901,6812,1.0
2082,3788,1.0
3637,6048,0.0
5472,6053,1.0
1258,2928,1.0
6555,3521,1.0
8922,5461,0.0
7347,1251,0.0
9197,3172,0.0
7022,8185,0.0
2730,8431,1.0
3471,3192,1.0
1820,7583,0.0
7344,3092,1.0
5550,4151,0.0
9376,5720,1.0
2315,299,1.0
3742,8308,0.0
6326,8911,1.0
2170,7152,0.0
3489,452,1.0
1358,3616,0.0
2705,3479,0.0
1721,7927,0.0
3955,7348,0.0
9310,8890,0.0
644,3682,0.0
6811,6886,1.0
7223,5694,1.0
1596,6595,0.0
3579,2609,1.0
6143,9472,1.0
7856,1576,0.0
1598,1568,1.0
4216,2015,1.0
4004,814,1.0
2515,452,1.0
6676,2661,1.0
123,1909,0.0
9536,4328,1.0
4506,8055,0.0
8612,6308,0.0
7467,8642,1.0
4604,7752,1.0
2872,8950,1.0
3586,3305,1.0
8926,2521,1.0
6287,4874,0.0
1848,7642,0.0
2603,801,0.0
3015,6596,0.0
1743,9525,0.0
1769,3290,1.0
2313,3464,0.0
4965,2755,0.0
1821,1320,1.0
8725,1339,1.0
7723,1989,0.0
2354,7176,1.0
665,9548,0.0
7167,6326,1.0
8816,2039,0.0
1361,7761,1.0
7078,1998,0.0
1451,697,1.0
4566,5767,0.0
9008,3222,0.0
2514,4932,1.0
6253,9175,0.0
4566,4963,1.0
360,3062,0.0
3302,4961,1.0
5339,8349,0.0
6406,7437,1.0
5842,9233,0.0
4962,4601,1.0
1962,1859,1.0
2290,9442,1.0
407,9035,0.0
9064,9417,1.0
1684,505,0.0
8911,7176,1.0
8170,697,1.0
2658,5585,1.0
2486,5843,1.0
1689,4793,0.0
9301,5003,0.0
3122,4727,0.0
6923,4151,1.0
7995,3077,1.0
6066,2196,0.0
3954,9061,1.0
9288,6560,0.0
2268,4388,0.0
7221,172,0.0
7251,7176,1.0
4261,3031,0.0
6500,163,0.0
5620,7358,0.0
9448,5286,1.0
7546,6407,1.0
4561,8471,1.0
2372,1597,0.0
1614,2931,0.0
2594,1981,0.0
1873,7136,0.0
4022,2657,0.0
7862,2240,0.0
5580,7052,1.0
9498,5917,0.0
1130,5461,0.0
7936,7554,1.0
5068,4053,1.0
3505,8560,1.0
9467,6585,1.0
3094,8532,0.0
1940,4316,0.0
6298,7351,1.0
242,1797,0.0
6283,4252,0.0
3036,3289,0.0
7316,3545,0.0
8297,1692,0.0
1990,3956,1.0
7229,8858,1.0
7234,9432,1.0
8950,9414,1.0
2658,5782,1.0
9259,5229,0.0
1742,8510,0.0
7133,9232,0.0
4353,9133,1.0
1385,1040,0.0
5720,2639,1.0
1509,1162,0.0
1057,6163,0.0
7117,2535,1.0
5883,9597,0.0
8669,9414,1.0
9489,6700,0.0
970,7909,0.0
790,2179,0.0
3330,9329,0.0
2486,676,1.0
3442,5638,0.0
4356,1764,0.0
5198,8378,0.0
849,8910,0.0
2658,2537,1.0
4997,8303,0.0
7378,8560,1.0
5068,4580,1.0
3492,4662,1.0
5843,2193,1.0
7211,7248,0.0
6919,8276,1.0
6408,7423,0.0
8665,2098,1.0
4415,7682,1.0
676,6812,1.0
3077,1821,1.0
8543,8136,1.0
8688,1761,0.0
9014,6089,0.0
270,6867,0.0
5007,6380,0.0
8679,1586,0.0
892,1981,0.0
8869,7853,1.0
1499,5925,0.0
9426,6329,1.0
7753,2218,1.0
8785,4492,0.0
8409,8770,0.0
5721,3489,1.0
9061,8136,1.0
2677,282,0.0
3473,4852,1.0
4169,8,0.0
14,1859,1.0
2486,4932,1.0
2658,7907,1.0
6298,3480,1.0
8562,3305,1.0
1511,3301,1.0
5580,813,1.0
7289,2304,1.0
3050,3151,1.0
3310,2399,1.0
4392,1947,0.0
3942,8628,1.0
3029,4683,0.0
4864,1313,0.0
492,1176,0.0
146,9208,0.0
8117,438,0.0
3046,8179,1.0
2281,3049,0.0
8715,6069,1.0
9064,3305,1.0
430,405,0.0
2621,8972,1.0
8976,8379,1.0
4396,4963,1.0
321,3290,1.0
5132,7822,0.0
3503,6568,0.0
7667,4662,1.0
4930,3788,1.0
4111,7488,0.0
2011,8592,0.0
9389,7807,1.0
364,4229,0.0
3113,3740,0.0
948,247,1.0
3684,1804,0.0
9628,1584,0.0
4930,2544,0.0
3428,5094,1.0
6387,2637,1.0
2321,5596,0.0
9499,8909,1.0
5009,3458,1.0
4672,4403,1.0
4672,1613,1.0
7467,8157,1.0
1122,8005,0.0
2180,3297,1.0
2405,2740,1.0
4901,7798,1.0
8200,2997,0.0
6314,7054,0.0
4279,5002,0.0
8043,3458,1.0
2826,4451,0.0
1339,7555,1.0
7117,8972,1.0
345,6630,0.0
3635,2730,1.0
2090,3205,0.0
3230,6218,0.0
2521,6430,1.0
6916,635,1.0
3635,3458,1.0
1990,8464,1.0
2091,813,1.0
7486,7383,0.0
5194,814,1.0
5765,947,0.0
3464,2712,1.0
5327,4279,0.0
7798,8450,1.0
7850,1760,0.0
640,433,0.0
4415,9130,1.0
8087,329,0.0
8031,4482,0.0
8160,2625,1.0
7039,2942,0.0
5441,7539,0.0
3616,2716,0.0
2398,3492,1.0
6676,8411,0.0
6925,3933,0.0
605,1707,0.0
2867,3480,1.0
5813,7920,0.0
5459,4302,1.0
2331,4437,0.0
5802,9337,0.0
8812,3446,1.0
1298,981,0.0
7936,9409,1.0
7936,1343,1.0
1776,2468,1.0
1383,5652,1.0
3050,3492,1.0
5530,1990,1.0
4161,1146,0.0
2768,4839,0.0
2258,6863,0.0
6664,9472,1.0
9432,7809,1.0
6580,6407,1.0
7239,5768,0.0
8987,6407,1.0
5692,2625,1.0
6555,2450,1.0
2553,4291,1.0
2569,2682,1.0
2844,7619,1.0
3108,4037,0.0
6037,5293,0.0
6496,6797,0.0
5899,4625,0.0
3879,3755,0.0
9573,4901,1.0
5580,5178,1.0
9001,8776,0.0
1734,8349,0.0
7426,9020,0.0
1156,340,1.0
496,84,0.0
452,2691,1.0
1628,2014,0.0
1693,3291,0.0
3291,8169,0.0
7633,8205,1.0
4672,4819,1.0
1990,1212,1.0
5990,8157,1.0
3189,9346,0.0
8139,1569,1.0
4483,4116,0.0
2309,3499,1.0
6298,3302,1.0
